Age,Gender,Balance,NumOfProducts,Geography,IsActiveMember,Exited
42,1,75302.85,2,Spain,0,0
27,0,0.0,2,France,0,0
51,1,104760.82,1,France,1,1
49,1,0.0,1,France,0,1
31,1,113693.0,1,Spain,0,0
36,1,174180.39,1,Spain,0,0
42,0,115766.26,1,Germany,0,1
40,1,0.0,2,France,0,0
48,1,0.0,2,Spain,0,0
72,1,121215.9,2,France,1,0
45,0,144677.19,3,Germany,0,1
36,0,115350.63,1,France,1,0
40,0,105683.63,1,Spain,0,0
37,0,135179.49,1,France,0,0
31,0,117551.23,1,Spain,0,0
25,0,157404.02,2,Germany,0,0
36,0,77910.23,1,Spain,0,0
25,0,110942.9,1,France,0,0
40,1,0.0,2,France,1,0
32,0,179305.09,1,France,1,0
31,0,150593.59,2,Germany,1,0
43,1,123815.86,1,France,1,1
59,1,0.0,2,Spain,1,1
25,1,69385.17,2,Germany,0,0
27,0,138032.15,1,Germany,0,0
41,0,0.0,2,France,1,0
29,0,0.0,1,France,1,0
46,1,143500.82,1,Germany,0,1
29,1,119670.18,1,Spain,0,0
33,0,99106.73,1,Spain,0,0
24,0,120135.55,2,Germany,1,0
39,1,0.0,1,France,0,0
55,1,120905.03,1,France,1,1
57,1,0.0,3,Spain,0,1
34,1,102277.52,1,Germany,0,1
55,1,125292.53,1,Germany,1,1
42,0,0.0,1,Spain,0,0
51,1,101629.3,1,France,0,0
47,0,171937.27,1,Germany,1,0
47,0,0.0,2,France,0,0
25,0,0.0,2,France,0,0
34,0,0.0,2,France,0,0
31,0,129743.75,1,France,0,0
32,0,0.0,1,Spain,1,1
41,0,151191.31,1,Germany,0,1
32,0,102630.13,2,Germany,1,0
57,1,114023.64,2,France,1,1
41,0,124227.14,1,Germany,1,0
23,1,0.0,2,France,1,0
35,0,80285.16,1,Spain,0,1
31,0,175477.15,1,France,1,0
29,1,132144.35,1,France,0,0
47,0,136911.07,1,Germany,1,1
31,0,133299.67,2,Germany,1,0
39,0,0.0,2,France,0,0
42,0,117691.0,1,Germany,1,1
35,0,0.0,2,France,0,0
46,0,0.0,2,France,0,0
37,1,133199.71,2,Germany,1,0
51,0,135506.58,3,Spain,1,1
33,0,127154.14,2,Germany,1,0
39,0,0.0,2,Spain,1,0
42,1,49508.79,3,Germany,1,0
41,0,0.0,1,France,1,0
62,1,75051.49,1,France,0,1
52,0,123925.23,1,Spain,0,1
41,0,0.0,2,France,1,1
33,0,153819.58,1,France,0,1
39,1,0.0,2,Spain,1,0
30,0,0.0,2,Spain,1,0
23,1,70417.79,1,Spain,1,0
38,0,111484.88,1,Spain,1,0
38,0,146343.98,1,Spain,1,0
72,0,160541.0,2,France,1,0
27,0,130274.26,2,Germany,0,0
21,1,98993.02,1,France,1,0
36,0,0.0,2,Spain,0,0
32,0,141827.33,2,Germany,1,0
40,1,110054.45,1,France,1,0
28,0,0.0,2,France,1,0
28,0,0.0,1,Spain,0,0
36,1,98088.09,1,Germany,1,1
48,0,118317.27,4,France,0,1
22,0,0.0,2,Spain,0,0
54,0,99774.5,1,Germany,0,1
32,1,0.0,2,France,0,0
38,1,0.0,3,France,0,1
27,1,133806.54,2,Spain,0,0
44,0,0.0,2,Spain,0,1
32,0,124993.29,2,France,1,0
44,1,157622.58,1,Spain,1,0
48,0,126111.61,1,Germany,1,0
42,0,161651.37,2,France,1,0
40,1,142856.95,2,France,0,0
44,0,111100.98,1,Germany,1,1
35,0,102918.38,1,Spain,1,0
30,1,0.0,2,France,0,0
47,0,0.0,2,France,0,0
37,0,0.0,2,France,0,0
22,0,125265.61,1,Spain,1,0
37,0,82500.28,1,France,1,0
64,1,175754.87,2,Germany,1,0
47,1,109387.33,1,France,0,0
37,0,100443.36,2,France,1,0
54,1,83102.72,2,Spain,1,0
28,0,0.0,1,Spain,1,0
28,1,0.0,2,France,0,0
40,1,0.0,2,France,0,0
48,1,115290.27,1,France,0,1
42,1,0.0,2,France,0,0
40,1,140197.71,2,France,0,0
28,1,105245.34,1,France,1,0
50,0,0.0,2,France,1,0
32,0,0.0,2,France,1,0
35,0,142296.13,1,Germany,1,0
56,1,99097.33,1,Spain,1,1
28,0,171069.39,2,France,1,0
39,1,0.0,2,France,0,0
31,1,102523.88,1,France,1,0
35,0,0.0,2,France,1,0
44,0,143391.07,1,Germany,0,1
44,1,106022.73,2,Germany,0,0
36,1,0.0,1,Spain,0,0
36,0,128960.21,2,Germany,1,0
35,1,0.0,2,France,0,0
48,1,0.0,2,France,0,0
24,1,0.0,2,France,0,0
25,1,126442.59,1,France,0,0
51,0,0.0,1,Spain,1,0
37,0,127261.35,1,France,0,0
32,1,0.0,2,Spain,0,0
33,1,0.0,1,France,0,0
34,1,0.0,2,France,0,0
30,0,73481.05,1,Germany,1,0
34,0,160515.37,1,France,0,0
61,1,149525.34,2,Germany,0,0
43,0,166522.78,1,Germany,0,1
29,0,135536.5,1,France,0,0
43,1,120481.69,1,Germany,0,1
28,0,103421.32,1,Spain,1,0
33,0,135658.73,2,France,1,0
36,1,0.0,2,France,1,0
28,0,191402.82,2,France,0,0
50,0,94504.35,1,Germany,1,0
44,1,126147.84,1,Germany,1,1
46,1,0.0,1,France,1,0
33,0,0.0,2,France,0,0
43,0,87624.03,2,France,0,0
45,1,153697.53,2,France,0,1
25,1,0.0,2,France,0,0
39,0,0.0,1,France,0,0
45,1,116585.97,1,Germany,0,1
34,0,134464.58,2,Germany,0,0
62,0,83008.31,1,Germany,1,0
35,0,113635.16,1,Spain,0,0
36,1,0.0,2,Spain,0,0
41,0,122552.48,2,Germany,1,0
31,0,118899.45,2,Spain,0,0
29,1,99713.87,1,France,0,0
36,1,0.0,1,France,0,0
36,1,134208.22,1,France,1,0
41,1,85906.65,3,Germany,0,0
32,0,137714.25,1,Germany,1,0
33,0,160777.9,1,Spain,1,0
45,0,0.0,2,France,1,0
21,0,0.0,2,France,0,0
25,0,102585.88,2,France,1,0
39,1,102556.18,2,Germany,0,1
42,0,126772.57,1,Germany,1,0
38,1,158373.23,1,Germany,1,0
34,1,0.0,2,France,0,0
42,0,141927.1,1,Germany,1,0
47,0,109876.82,2,Spain,0,1
34,1,0.0,2,France,1,0
44,0,111369.79,2,Germany,1,0
35,0,116969.35,1,Spain,0,0
34,1,136729.51,2,Germany,0,0
44,1,152086.15,1,Germany,1,1
46,0,0.0,2,Spain,0,0
28,0,127289.28,1,Spain,0,0
45,0,119852.01,1,Germany,0,1
38,0,0.0,2,Spain,1,0
41,1,0.0,2,Spain,1,0
35,0,0.0,1,France,1,0
35,1,117183.74,1,France,1,0
33,0,129907.63,1,France,1,0
78,1,0.0,2,Spain,1,0
36,1,145387.32,2,Germany,1,1
35,0,124616.23,1,France,1,0
31,0,0.0,2,France,0,0
48,1,95808.19,1,Spain,0,1
35,0,0.0,2,France,0,0
42,1,0.0,2,France,1,0
36,1,117152.3,1,Spain,0,0
35,0,106250.72,1,France,0,0
27,1,111837.78,2,Germany,1,0
47,0,97023.21,1,France,1,0
31,1,137687.72,1,France,0,0
40,1,113348.5,1,Spain,1,0
24,0,122109.78,1,Spain,1,0
32,0,120452.4,2,France,0,0
53,1,0.0,2,France,1,0
34,0,65812.35,2,Spain,1,0
40,1,54428.37,1,Spain,0,1
75,1,0.0,2,France,1,0
33,0,0.0,2,France,0,0
48,1,143279.58,2,Germany,0,1
32,0,103846.65,1,Germany,0,0
37,0,125190.86,1,France,1,0
33,1,0.0,2,France,1,0
65,0,38340.02,1,France,0,1
28,1,123802.98,2,Germany,1,0
37,0,96651.03,1,France,1,0
33,0,0.0,2,France,0,0
39,0,0.0,2,France,0,0
43,0,133237.21,1,France,0,1
61,1,142105.35,1,France,1,0
37,0,166115.42,1,France,0,0
37,1,81070.34,2,France,0,0
35,0,0.0,1,France,1,0
53,1,123835.52,2,France,1,0
51,0,123401.43,2,France,1,0
49,0,169377.31,1,Germany,1,0
38,0,130015.24,1,France,1,0
32,0,0.0,2,France,1,0
34,0,133936.04,2,France,0,0
34,0,114543.27,1,France,1,0
31,1,119794.67,1,France,0,0
33,0,0.0,2,France,1,0
44,0,0.0,1,Spain,0,0
29,1,0.0,2,France,1,0
32,1,157138.99,3,Germany,0,1
45,0,0.0,2,Spain,1,0
41,1,136733.24,1,Germany,1,0
28,1,82498.14,2,Germany,0,0
39,0,151914.93,1,Spain,0,0
43,0,80090.93,1,France,0,1
51,0,83739.32,1,Spain,1,0
35,1,181166.44,1,France,1,1
38,0,130588.82,1,France,1,0
42,0,0.0,2,France,0,0
33,0,94126.67,1,Germany,0,0
32,0,0.0,2,France,0,0
38,0,148045.68,1,France,0,1
38,0,0.0,2,France,0,0
33,0,0.0,2,Spain,0,0
44,1,168165.84,1,France,1,0
26,1,72835.56,2,Germany,0,0
41,0,0.0,2,France,0,0
31,0,123212.08,2,Germany,1,0
38,0,0.0,2,Spain,1,0
39,1,0.0,2,Spain,1,0
40,0,119501.88,2,France,0,0
39,1,144550.83,2,Germany,1,0
34,0,126729.41,1,Germany,1,1
36,0,119984.07,1,Germany,0,1
35,0,0.0,1,France,0,0
56,1,0.0,1,Spain,1,1
42,0,121490.05,1,Spain,1,0
46,0,91897.8,1,Spain,0,0
39,0,139443.75,2,Spain,0,0
35,0,144961.97,1,Germany,1,0
42,0,126041.02,1,Germany,1,0
28,0,69459.05,2,Germany,1,0
38,0,198338.77,2,France,1,0
36,0,0.0,2,France,0,0
35,0,109196.66,3,Germany,0,1
38,1,134168.5,3,Spain,0,1
34,0,0.0,1,France,1,0
29,0,0.0,1,France,0,0
36,1,0.0,2,Spain,1,0
40,0,0.0,2,France,1,0
65,0,120100.41,1,Germany,0,1
62,1,0.0,1,France,1,0
50,1,0.0,2,Spain,0,0
22,0,0.0,2,Spain,0,0
30,0,0.0,2,Spain,0,0
67,0,0.0,2,Spain,1,0
38,0,0.0,1,France,0,0
31,1,0.0,2,Spain,1,0
31,1,0.0,2,Spain,0,0
38,0,135559.8,2,Germany,1,0
25,1,150355.35,2,Germany,1,0
37,1,0.0,2,France,1,0
35,1,133489.12,2,France,1,0
37,1,105489.31,1,Germany,0,1
25,0,60205.2,2,Germany,0,0
38,0,0.0,2,France,0,0
19,0,0.0,2,Spain,0,0
50,0,0.0,1,Spain,0,1
40,0,0.0,1,France,1,0
33,0,0.0,1,France,1,0
35,0,0.0,3,Spain,1,1
42,1,112333.63,1,France,1,0
57,1,116936.81,1,Germany,1,0
50,1,117721.02,1,Germany,1,1
37,0,165896.22,2,France,1,0
44,1,153656.85,1,Spain,0,0
50,1,94164.0,1,France,1,0
39,0,0.0,2,Spain,0,0
49,0,191808.73,1,France,0,0
58,0,152199.33,1,France,1,0
52,1,125396.24,1,Germany,0,1
41,0,104405.54,3,Germany,0,0
27,1,133801.49,1,France,1,0
40,1,0.0,3,Spain,0,0
28,1,0.0,2,France,0,0
42,0,100047.33,1,Germany,0,0
31,1,109848.6,1,France,1,0
32,1,127849.38,1,France,0,0
46,1,0.0,2,Spain,1,0
29,1,95947.76,1,France,0,0
26,0,0.0,2,Spain,1,0
43,0,137638.69,1,France,0,1
38,0,0.0,1,France,1,0
41,0,0.0,2,Spain,1,0
31,0,0.0,2,France,0,0
44,1,0.0,2,France,0,0
38,0,89416.99,1,France,0,0
42,0,0.0,2,Spain,1,0
45,1,0.0,1,Spain,0,0
60,1,143262.04,1,France,1,0
35,1,119656.45,2,Spain,1,0
29,0,132954.64,1,France,1,0
44,1,105206.7,2,Germany,1,0
28,0,0.0,2,Spain,0,0
37,1,83061.26,2,Spain,0,0
40,0,147650.68,1,France,1,0
44,0,73348.56,1,France,0,1
28,0,0.0,2,France,0,0
38,1,0.0,2,France,0,0
27,1,116320.68,1,Spain,1,0
33,0,0.0,2,France,1,0
29,1,0.0,2,France,1,0
38,1,0.0,2,France,0,0
61,0,66250.71,1,France,1,0
24,1,95675.62,2,Germany,0,1
42,0,92616.64,2,Germany,0,0
41,1,0.0,1,Spain,0,0
36,1,0.0,1,Spain,1,1
37,1,100565.94,1,Spain,1,0
42,1,190305.78,1,Spain,0,1
35,1,118536.4,1,Germany,0,1
19,0,127649.64,1,France,1,0
35,0,165358.77,1,France,1,0
29,0,0.0,2,Spain,1,0
36,1,78249.53,1,Germany,0,0
61,1,125193.96,1,Germany,1,0
29,1,0.0,2,France,0,0
41,1,154007.21,1,Germany,0,0
43,1,133214.88,2,Spain,1,0
63,0,146202.93,1,Spain,1,1
27,1,0.0,2,France,0,0
30,0,90963.49,1,France,1,0
41,0,0.0,1,Spain,0,1
52,1,0.0,1,France,0,1
68,0,114386.85,1,Spain,1,0
26,1,0.0,2,France,0,0
40,1,0.0,2,France,1,0
38,1,0.0,2,France,0,0
71,0,137260.78,1,Spain,1,1
33,0,111060.05,2,France,0,0
60,0,124447.73,1,Spain,1,1
34,1,0.0,2,France,1,0
42,0,0.0,1,France,1,1
33,0,135310.41,2,Germany,1,0
32,0,0.0,2,France,0,0
73,1,0.0,2,France,1,0
29,0,0.0,2,France,0,0
34,0,139393.19,2,Spain,0,0
28,0,0.0,2,Spain,0,0
26,1,104258.8,1,France,1,0
26,1,0.0,2,France,1,0
32,0,113447.01,1,Germany,0,0
33,0,0.0,2,France,0,0
33,1,111063.73,2,Germany,0,0
30,1,161378.02,1,Germany,0,1
39,1,82766.43,1,Spain,1,0
29,0,0.0,2,Spain,0,0
61,1,104267.7,1,France,0,1
25,1,91718.8,1,France,0,0
47,1,63488.7,1,Spain,1,1
46,1,12459.19,1,Spain,0,1
37,1,159863.9,2,Germany,1,0
23,0,104592.55,2,Germany,0,0
50,1,132088.59,1,Spain,1,0
39,1,0.0,2,Spain,0,0
44,0,120654.68,1,Spain,0,0
30,1,0.0,2,France,0,0
32,1,83772.95,1,France,1,0
31,1,172325.67,1,France,1,0
46,0,117685.31,2,France,1,0
41,0,0.0,2,France,1,0
39,0,0.0,2,France,0,0
64,1,0.0,2,Spain,1,0
35,0,135871.5,1,France,1,0
41,0,0.0,4,France,1,1
49,1,128504.76,1,Germany,0,1
36,0,0.0,2,France,0,0
42,1,56228.25,1,France,0,0
45,1,98792.4,1,Germany,0,1
40,0,181768.32,2,Germany,1,0
48,1,101198.01,1,Spain,1,0
25,0,0.0,2,France,1,0
60,1,0.0,2,France,1,0
39,1,0.0,1,France,0,0
34,0,139064.06,2,France,0,0
35,1,104508.1,1,France,1,0
35,0,113948.58,1,Germany,0,1
47,0,0.0,2,France,1,0
39,1,0.0,2,France,1,0
31,0,0.0,2,France,1,0
37,0,117524.72,2,Germany,1,0
37,1,160389.82,1,France,1,0
37,1,0.0,2,France,0,0
27,0,125547.53,1,France,0,0
46,0,92783.68,1,Spain,1,0
49,0,97036.22,2,Germany,0,1
34,0,0.0,2,France,0,0
26,1,0.0,2,France,1,0
40,0,102145.13,1,Spain,1,0
33,1,113452.66,1,France,0,0
46,1,155681.72,1,Spain,0,0
38,0,127475.24,1,Germany,0,1
41,0,0.0,2,France,1,0
43,0,112751.13,1,France,1,0
29,1,0.0,2,France,1,0
45,0,144889.18,1,France,1,1
40,0,0.0,2,Spain,1,0
22,1,150126.44,1,France,0,1
54,0,69712.74,1,France,1,0
44,1,0.0,2,Spain,1,0
31,0,0.0,2,France,0,0
35,1,117438.92,2,Germany,1,0
38,0,119315.75,1,France,0,0
30,1,89571.59,1,France,1,0
34,1,102251.57,1,Germany,0,0
42,0,118546.71,1,France,1,0
61,0,0.0,1,France,1,1
38,0,103257.14,1,Spain,0,0
43,1,124209.02,1,Spain,1,0
32,0,0.0,2,Spain,1,0
41,1,150302.84,1,Spain,1,0
34,0,108653.93,1,Spain,1,0
45,1,85325.93,1,France,0,0
29,1,0.0,2,France,0,0
37,0,135776.36,3,Germany,0,1
40,0,131411.24,1,France,1,0
36,1,0.0,2,Spain,1,0
41,1,0.0,2,Spain,0,0
45,1,106431.97,2,Germany,1,0
50,0,90305.76,1,France,1,0
28,0,117466.03,2,Germany,1,0
32,0,148884.47,2,France,1,0
44,1,91115.76,2,Germany,0,1
37,1,77373.87,2,Germany,1,0
23,0,104744.89,1,Spain,0,0
31,1,0.0,2,France,1,0
39,0,91538.51,1,Germany,1,0
32,1,0.0,2,France,1,0
34,1,185734.75,1,France,1,0
30,0,143396.54,2,France,1,0
40,0,125909.85,1,France,1,0
45,1,0.0,2,France,0,0
36,0,154525.7,1,France,1,0
29,1,0.0,1,France,0,0
51,0,100654.8,1,France,0,0
44,0,83325.77,1,Spain,1,0
35,0,110934.54,1,France,0,0
36,1,113680.54,1,Spain,0,0
31,0,117020.08,2,Germany,0,0
49,1,145359.99,1,France,0,0
39,1,151391.68,1,Germany,0,1
66,0,123935.35,1,Spain,1,0
36,1,0.0,2,France,0,0
40,0,70291.02,1,Spain,1,1
42,1,166031.45,1,Germany,0,0
36,0,96643.32,1,Germany,0,0
33,1,0.0,2,Spain,1,0
71,0,0.0,2,France,1,0
29,0,0.0,2,France,1,0
48,0,0.0,2,France,1,0
40,0,0.0,2,France,0,0
26,0,97268.1,2,Germany,0,0
42,1,0.0,2,France,0,1
55,1,76296.81,1,Germany,0,1
27,0,0.0,2,Spain,0,0
42,1,64497.94,3,Germany,1,1
38,0,0.0,1,France,0,0
32,1,0.0,2,Spain,0,0
57,0,0.0,2,France,1,0
39,0,0.0,2,France,0,0
45,1,0.0,2,Spain,1,0
37,0,0.0,2,France,0,0
54,0,134249.7,1,Spain,1,0
45,1,0.0,1,France,1,1
30,0,105443.68,1,France,1,0
50,1,0.0,1,Spain,1,1
35,0,0.0,2,France,0,0
38,0,0.0,2,Spain,0,0
35,1,86147.46,2,Germany,0,1
38,1,96939.06,1,Spain,1,0
47,0,106758.6,1,Spain,1,0
33,1,112528.65,2,France,0,0
60,0,116563.58,1,France,0,1
32,0,0.0,1,France,1,0
42,1,0.0,2,Spain,0,0
38,1,141786.78,1,Spain,1,0
41,0,136416.82,1,France,1,0
30,0,0.0,2,France,0,0
40,1,133245.52,2,Germany,1,0
41,1,90757.64,2,Germany,1,0
43,0,92350.36,1,France,1,0
69,0,78778.49,1,Germany,1,0
34,1,102143.93,2,Germany,1,0
29,0,0.0,1,France,1,0
37,0,98459.6,1,Germany,0,0
47,1,114603.76,2,Germany,0,1
35,0,0.0,2,Spain,0,0
51,1,148074.79,1,Germany,0,1
36,0,0.0,3,Spain,1,1
62,1,108004.64,1,Spain,1,1
29,1,107712.57,2,Germany,1,0
35,0,0.0,2,Spain,1,0
37,1,0.0,3,Spain,0,0
32,0,145303.52,1,France,0,0
37,0,138476.41,2,Germany,1,0
27,1,127471.56,1,France,1,1
26,0,156551.63,1,France,1,0
49,1,97092.87,1,Germany,0,1
32,0,0.0,2,France,0,1
37,0,129312.79,1,Spain,1,0
29,1,100315.1,2,Germany,1,0
35,1,81684.97,1,France,0,0
51,0,88827.53,1,Spain,0,1
40,0,152092.44,2,Germany,1,0
71,0,0.0,2,Spain,1,0
49,1,0.0,1,France,0,1
38,1,102406.76,1,Spain,1,0
21,0,109130.96,2,France,1,0
29,0,0.0,2,France,1,0
33,0,75242.28,1,Germany,1,0
29,0,0.0,2,Spain,0,0
45,1,0.0,1,France,0,1
33,0,129142.54,2,Germany,1,0
51,0,0.0,1,France,0,0
22,1,139129.92,1,Germany,1,0
33,0,0.0,2,Spain,1,0
22,0,66483.32,1,Spain,1,0
40,0,62389.03,3,Germany,0,1
34,1,0.0,2,France,1,0
46,0,91857.66,1,France,0,1
31,0,0.0,2,Spain,0,0
56,1,0.0,1,France,0,1
30,1,176173.52,1,France,0,1
38,0,0.0,1,Spain,1,0
37,1,131834.76,2,France,0,0
48,0,92347.96,1,France,1,0
40,0,0.0,2,France,1,0
40,0,95297.11,1,France,0,0
32,1,0.0,2,France,0,0
39,0,0.0,1,France,0,0
53,1,123845.36,2,France,1,1
62,0,143426.34,2,Germany,1,0
46,0,0.0,1,France,1,0
31,0,112708.2,1,Germany,1,0
43,0,100013.51,1,France,0,0
33,1,208165.53,1,France,0,1
21,0,0.0,2,Spain,1,0
40,1,0.0,1,France,0,1
19,0,0.0,2,France,1,0
33,1,121685.31,2,France,1,0
39,0,111525.02,1,France,0,0
26,0,0.0,2,France,0,0
36,0,113546.3,1,Germany,1,0
41,0,95696.52,2,France,1,0
28,0,88963.31,2,France,1,0
31,0,144880.34,2,Spain,1,0
55,0,136576.02,1,France,1,1
38,1,63093.01,1,France,1,0
38,0,132271.12,2,Germany,1,0
29,1,88814.4,2,France,1,0
40,0,90594.55,1,Germany,1,0
33,1,141816.25,1,Germany,0,1
54,1,138547.97,1,France,1,1
31,1,52192.08,2,France,1,0
38,0,124976.19,1,France,0,0
34,1,0.0,2,France,0,0
35,0,104356.38,1,Germany,0,0
48,1,150315.92,1,Spain,1,0
39,0,129299.28,2,France,0,0
37,0,140950.92,2,Germany,0,0
30,0,128065.12,1,Spain,0,0
23,0,107433.48,1,France,0,0
34,0,117468.67,1,France,0,0
27,1,0.0,2,France,0,0
27,1,0.0,3,France,0,0
42,0,0.0,1,France,0,0
40,0,0.0,2,France,0,0
29,1,153040.03,1,France,1,1
45,0,142084.04,4,Germany,0,1
30,1,0.0,2,France,0,0
32,0,112079.58,1,France,0,0
66,0,132044.6,2,Spain,1,0
46,1,66582.81,1,Spain,0,1
33,1,0.0,2,France,1,0
39,1,0.0,1,France,1,0
33,0,0.0,2,France,1,0
38,1,102895.1,1,France,0,0
42,0,0.0,1,Spain,1,0
27,0,117578.35,2,Germany,1,0
47,0,198546.1,2,France,0,1
39,1,0.0,2,Spain,0,0
31,1,0.0,1,France,0,0
28,0,116623.31,1,Germany,1,0
49,0,0.0,2,Spain,0,0
36,0,0.0,2,France,1,0
54,0,0.0,1,Spain,1,0
44,1,105770.7,3,France,0,1
48,1,0.0,1,France,0,1
39,1,94435.45,2,France,1,0
39,1,112889.91,1,Germany,1,0
53,1,0.0,2,France,0,1
43,1,127940.47,1,Germany,0,1
36,1,129745.1,1,Germany,1,0
32,0,0.0,2,France,1,0
30,1,0.0,2,France,1,0
46,1,141535.52,1,Germany,0,1
47,1,139914.27,1,France,1,0
41,0,120243.49,1,France,0,1
34,0,91835.16,1,France,0,0
37,0,0.0,2,Spain,0,0
22,1,67178.19,1,Spain,1,1
31,1,0.0,2,Spain,0,0
38,0,115378.94,1,Spain,1,0
30,0,127786.28,2,Germany,1,0
41,1,0.0,2,France,1,1
33,1,64900.32,2,France,0,0
53,0,109172.88,1,Germany,0,1
55,1,0.0,2,France,1,0
43,0,114091.38,1,Germany,1,0
40,1,0.0,2,France,1,0
32,0,0.0,2,France,0,0
45,1,145933.27,1,France,1,0
35,1,131504.73,1,Germany,0,0
44,1,107926.02,1,Germany,1,1
57,1,112281.6,3,Germany,0,1
41,0,0.0,2,France,1,0
29,0,0.0,1,Spain,1,1
31,1,0.0,1,Spain,0,0
33,0,124781.67,1,France,1,0
39,1,132865.56,1,France,1,1
38,1,129055.13,1,Germany,0,0
76,0,96166.88,1,Germany,1,0
40,1,165298.12,1,France,1,0
33,1,0.0,2,Spain,0,0
48,0,120682.53,1,France,0,1
32,0,102773.15,2,Spain,1,0
42,0,144386.32,1,Germany,1,1
40,1,104449.8,1,Germany,1,0
35,0,137102.65,1,Spain,0,0
30,1,142475.87,1,France,1,0
43,1,0.0,1,France,0,0
37,0,103195.2,2,Spain,0,0
28,0,112070.44,1,France,1,0
29,1,0.0,2,France,1,0
35,0,96473.59,1,France,0,0
37,0,0.0,2,Spain,0,0
49,0,108437.89,1,Germany,0,1
37,0,153195.59,1,France,1,0
45,0,96877.21,1,France,1,0
44,0,0.0,2,France,1,0
38,1,0.0,1,France,0,1
40,1,95452.89,1,France,1,0
41,0,63873.56,1,Spain,0,0
24,1,148298.59,2,France,0,0
31,1,0.0,2,Spain,0,0
37,1,143258.85,2,Germany,0,0
37,0,121342.24,1,Germany,1,0
28,1,99152.73,2,Germany,0,0
41,1,0.0,2,France,0,0
33,0,68423.89,1,Spain,1,0
35,1,0.0,1,Spain,0,1
25,1,79656.81,1,Germany,0,0
35,0,0.0,2,France,1,0
53,1,110240.04,1,France,0,1
32,1,125321.84,2,France,1,0
27,0,0.0,1,France,0,0
32,1,84378.9,1,France,1,0
45,0,0.0,2,France,0,0
35,0,136281.41,2,Germany,1,0
59,0,119380.37,1,France,1,0
62,0,108716.59,2,Germany,1,0
20,1,0.0,2,France,1,0
28,0,0.0,2,Spain,0,0
31,1,106596.29,1,France,0,0
37,1,99546.25,3,France,1,1
30,1,0.0,1,France,0,1
41,1,0.0,1,France,0,0
19,0,112615.86,1,Spain,1,0
22,1,0.0,1,Spain,1,0
24,1,0.0,2,France,1,0
31,1,0.0,2,France,0,0
28,0,75381.15,1,France,1,0
24,1,0.0,2,Spain,1,0
33,0,0.0,2,Spain,0,0
38,0,0.0,2,Spain,0,0
45,1,123086.39,1,Germany,1,1
26,1,0.0,2,France,0,0
37,0,0.0,1,Spain,0,0
48,0,109472.47,1,Spain,0,1
59,0,155766.05,1,Spain,1,0
38,0,101985.81,2,Germany,0,0
34,1,96019.5,1,France,0,0
30,0,0.0,2,France,1,0
35,1,0.0,2,Spain,1,0
35,1,147900.43,1,France,0,0
52,0,100755.66,1,France,1,0
35,1,0.0,1,Spain,0,1
33,1,83036.05,1,France,1,1
27,0,125427.37,2,Spain,0,0
46,1,98202.76,1,France,0,0
41,0,72509.91,1,Spain,0,0
44,0,140393.65,2,Germany,1,0
50,1,142644.64,2,Spain,1,1
44,1,23503.31,1,France,1,1
33,0,145729.71,1,Spain,0,0
40,1,122295.17,2,Germany,1,0
39,0,0.0,2,France,0,0
36,1,119799.27,2,Spain,0,0
37,0,163708.58,2,Spain,0,0
34,0,61687.33,2,France,0,0
27,1,79144.34,1,France,1,0
32,0,0.0,2,Spain,1,0
27,1,104848.68,1,Germany,1,0
26,0,0.0,2,Spain,1,0
46,0,0.0,1,Spain,1,0
45,0,0.0,1,France,0,0
29,1,146652.01,1,France,1,0
31,0,0.0,2,France,0,0
46,0,0.0,2,France,1,0
37,1,130622.34,2,Germany,1,0
69,0,187013.13,2,Germany,1,0
40,0,0.0,2,Spain,1,0
36,1,0.0,1,France,0,0
41,0,0.0,2,Spain,0,0
44,0,98862.54,1,France,0,0
45,1,0.0,2,Spain,0,0
52,0,98443.14,2,Germany,0,0
42,0,0.0,2,Spain,0,0
47,1,0.0,1,France,1,1
23,1,123575.51,1,Germany,1,0
25,0,0.0,2,France,1,0
31,0,105239.1,1,France,1,0
56,0,110993.79,1,Germany,0,1
44,0,0.0,2,Spain,1,0
39,0,157691.98,2,Spain,0,1
47,0,105245.21,1,Germany,0,1
32,0,0.0,2,Spain,1,0
31,0,117687.35,1,France,1,0
23,0,0.0,2,France,0,0
37,1,123067.63,1,Germany,1,1
45,0,0.0,1,France,0,0
34,1,0.0,2,France,0,0
41,1,101457.14,1,France,1,0
52,0,100549.43,2,Spain,1,0
35,0,174588.8,2,Spain,1,0
52,0,121161.57,1,Spain,0,0
45,0,0.0,2,France,1,0
36,1,90063.74,2,Germany,1,0
45,1,0.0,2,France,1,0
42,0,134936.97,2,France,0,0
24,1,110495.27,1,France,0,0
37,1,133200.09,1,Germany,0,0
41,1,82596.8,1,France,1,0
31,0,103837.75,1,Germany,1,0
42,1,0.0,1,Spain,0,1
52,0,93590.47,1,France,1,1
40,0,104149.66,1,Germany,0,0
38,0,114141.64,1,Germany,1,1
31,1,117153.0,1,Germany,1,0
45,0,156353.46,1,Germany,0,1
37,0,175534.78,2,Spain,1,0
27,1,135637.0,1,France,0,1
30,1,0.0,2,France,0,0
27,0,0.0,2,France,1,0
26,0,0.0,2,France,1,0
33,1,83415.04,1,Germany,1,0
43,0,141859.12,2,Germany,1,0
38,0,132767.66,2,Germany,1,0
31,1,110635.32,1,France,0,0
37,0,177657.35,1,Spain,1,0
